text,label
সত্যি অপূর্ব নাটক টাএতো ভালো লাগে আমার অপূর্ব  ভাইয়া নাটক,1.0
পৃথিবীর  সবচেয়ে  দ্রুতগামী হল মানুষের  মনকার মনে কে আছেকী আছে না বললে পৃথিবীর  কোনো শক্তিই নেই  তা জানবার নাটকটি দেখে  খুব ভালো লাগল ধন্যবাদ পরিচালক ও এন টিভি কে,1.0
মেহেজাবিনের অভিনয়টা অসাধারণ,1.0
নাটক টা আমি সবটুকু দেখেছি অনেক অনেক ভালো লাগলো,1.0
খুব সুন্দর নাটক,1.0
আমি এই নাটক আর দেখিনি দেখার সাথে সাথে ভালো লাখছে,1.0
অপুর্ব ভাইয়ার নাটক আমার অনেক ভালো লাগেতাই  প্রতিদিন নাদেকলে আমার ঘুম আসেনা,1.0
চমৎকার নাটক খুব ভালো লাগছে,1.0
আসলেই  সুন্দর  নাটকজীবনের প্রথম ভালোবাসা কখনো ভোলা যায় না খুব সুন্দর নাটক এটি,1.0
অনেক  অনেক সুন্দর,1.0
আমার অনেক ভালো লাগলো কারণ আমার অনেক ভাই বোন ভারত থেকে আমাদের বাংলাদেশি নাটক দেখেনআপনাদের সবাইকে অনেক ধন্যবাদ,1.0
নাটকটির দেওয়া অনুপ্রেরণা কাজে লাগিয়ে জীবন গড়তে চাই আমার দেখা সেরা নাটকগুলোর একটি,1.0
দেখতেই  মন চাই  অসাধারন  একটি  নাটক,1.0
কমেন্ট না করলে কেন যেন শান্তি পাই নাখুব ভালো ছিলো,1.0
আমার দেকা সেরা সুন্দন একটি নাটক অনেক বার দেকেছি  খুব ভাললাগে,1.0
ভালো লাগলো,1.0
২০১৯ এর আসাধারণ নাটক,1.0
অসাধারণ একটা নাটক,1.0
বাহরাইন থেকে দেখতেছি  খুবই  ভাললেগছে,1.0
অসাধারণ বস,1.0
অসাধারণ বস,1.0
সত্যি অসাধারণ একটা নাটক,1.0
অসাধারণ নাটক,1.0
অপূর্ব মেহজাবিন আমার দেখা সেরা জুটি বাংলাদেশের মধ্যে আপনারা একমত হলে লাইক দান,1.0
খুব ভালো লাগল,1.0
অাপনার মুখের হাসি টা খুব মিষিট,1.0
ব্যাচ  নাটক টা আমার লাইফের দেখা সেরা নাটক🤙,1.0
অপূর্ব ভাইয়ার সাথে মেহেজাবিন অাপু কে দারুন লাগে  নাটকের সেরা জুটি অামার কাছে ,1.0
অপূর্ব ভাই এগিয়ে যাও অামি অাছি তোমার সাথে ,1.0
অামার কাছে এই নাটক টা অনেক ভালো লাগে অামি অনেক বার দেখেছি  তার পরে ও ভালো লাগে ,1.0
সত্যি বলতে কি এই নাটকটি অনেক সুন্দর,1.0
এটা একদম ঠিক হয় নাই মেজহাবিন কেন সত্যি ভালোবেসে এত কষ্ট পাবে অপূর্ব কেন ভালোবাসবে ওকে  যে কিনা অপূর্বর যখন চাকরি ছিলনা তখন ছেড়ে গেছে,1.0
সুন্দর কাহিনী,1.0
অনেক অনেক সুনদর নাটক টা,1.0
আমি অপুর্বর নাটক ঢেলি ৪৫ টা দেখি খুব  ভালো লাগে,1.0
আমি যতো অপূর্বরে নাটক দেখি ততো ভালো লাগে আমি যখনি সময় পাই তখনি নাটক থেখি,1.0
খুব ভালো একটা নাটক,1.0
অপূর্ব মানেই অসাধারণ সব নাটক,1.0
অনেক সুন্দর,1.0
দারুন নাটক,1.0
কি বলবো আর দেখতে খুব  অসাধারণআমি এটা অনেক বার দেখেছি অনেক ভালো লাগে,1.0
এত ভাল নাটক ও হয়,1.0
অসাধারণ নাটক অপূর্ব ভাই মন ভরে গেলো  ধন্যবাদ পরিচালক কে,1.0
আরে বাহ্ বেশ ভালো নাটক,1.0
ওনেক ওনেক দারুন নাটক,1.0
তুমি ছিলেআছো আজওতুমি থাকবে এ মনেখুব নীরবে জড়িয়ে ধরেবুকের ঘরের এক কোণে,1.0
আমাদের দেশের নাটকগুলি এত সুন্দর হয় কেন,1.0
অসাধারন নাটক,1.0
আমি ১১ বার দেখেছি যত দখছি ততোই ভালো লাগে,1.0
জিবনের সেরা নাটক,1.0
নাটকের জন্য বিখ্যাত বাংলাদেশ আমার মনে হয়,1.0
অসাধারন নাটক,1.0
আমি দুই বার দেখেছি অসাধারণ নাটক,1.0
এই নাটক না আমার জীবনের একটা গল্প ভালো লাগে খুব ভালো লাগে,1.0
কেনো এত ভালো লাগে অপূর্ব ভাইয়ে আর মেহজাবিন আপুর নাটক,1.0
ভারতে এই ধরণের কোনো নাটকই হয় না  শুধুই সিরিয়াল হয়  তাই আমি এই নাটক গুলি দেখি  অপূর্ব ও মেহজাবিন অপূর্ব ,1.0
ভারতে এই ধরণের কোনো নাটকই হয় না  শুধুই সিরিয়াল হয়  তাই আমি এই নাটক গুলি দেখি  অপূর্ব ও মেহজাবিন অপূর্ব ,1.0
দারুন নাটক,1.0
অসাধারন নাটক আমি হাসান,1.0
২ বার দেখসি নাটকটাখুব ভালোই লাগলো,1.0
অন্য সব নাটকটার মতো না একদম আলাদা  আমার দেখা সেরা নাটক সবাই কমেন্ট করে এই এক কথায বলেছেন বহূবার দেখার মতো নাটক আমি নাটকটার আগের ভাগ দেখেছিলামএক কথায় অসাধারণজিবনকে তুলে ধরা হয়েছে আর একটা সত্য কথা যে জিবনত একটাই,1.0
আমি ভারতীয় কিন্তু সব সময়ই আমি বাংলাদেশের নাটকগুলি দেখি বাংলাদেশের নাটক গুলো সেরা জোস  লাভ ইউ বাংলাদেশ,1.0
আমার প্রিয় একটা নাটক,1.0
সত্যিই প্রথম ভালবাসা কখনও ভুলা জায় না,1.0
অসাধারণ গল্প,1.0
খুব সুন্দর একটি নাটক,1.0
আবেগে ভরপুর একটা নাটক,1.0
অপূর্ব  ভাইয়ার নাটক গুলো অনেক সুন্দর    নাটক দেখতেই মন চায়   আশা করি আরো ভালো ভালো নাটক পাবো আমরা,1.0
সত্য কথা বলতে কি বাংলাদেশের নাটক গুলো বাংলার মানুষরাই দেখে অন্য কোনো দেশে দেখানো হয় না অন্য কোন চ্যানেলে প্রচার হয় না তাই আমরা পিছিয়ে আছে গুড লাক অপূর্ব ভাইয়া আপনাকে অনেক অনেক ভালো লাগে আপনার নাটক যতই দেখি আমার মন ভরে না আই লাভ ইউ সো মাচ,1.0
আমি এদের তিন জনের নাটক খুব খুব ভালবাসিজীবনের প্রথম ভালবাসা কখোন ভুলা যায় নাআমার জীবনের গল্পের সাথে পুরা মিল মামুন,1.0
অপূর্ব সুন্দর নাটক,1.0
যত বার দেখি ততবার ভালো লাগে অসাধারণ,1.0
অনেক ভালো লাগছে,1.0
জেরিন চরিত্রটা অনেক ভালো কোন স্বার্থ নেই,1.0
আমার প্রিয় নাটক সেই,1.0
হ্যা নাটকটা খুব ভালো ছিলো কেননা জীবন তো একটাই তাই না,1.0
নাটকের ভিতর যখন দ্বিতীয় নায়িকা এসে বলল তখন নাটকটাই মনে হলে নষ্ট করে ফেলেছে কিন্তু না শেষ দিকে যে নাটকটা ভালোই হয়েছে খুব ভালো হয়েছে,1.0
অসাধারন নাটক,1.0
নাটক আমার কাছে  ভালো লাগলো,1.0
আমি ভারতীয় আমি আগে থেকেই বাংলাদেশের নাটক দেখতে খুব ভালো বাসি আমি যখন থেকে বড়ো ছেলে নাটক দেখেছি সত্যি বলছি আমি অপূর্ব আর মেহ্জাবিন এর খুব বড়ো ভক্ত হয়ে গেছি সত্যি আমি একটাও নাটক মিস করি না খুব ভালো লাগে সত্যি,1.0
অসাধারন গল্পএর  পার্ট ই আমার কাছে ভাল লেগেছে দেখার সময় অনেকটা ইমোশনাল হয়ে গিয়েছিলামজয় হোক বাংলা নাটকের,1.0
প্রমথ আন্তরিক ধন্যবাদ লেখক মিজানুর রহমান আরিয়ান ভাইএত সুন্দর একটা নাটক লেখার জন্যআজ আমি এত হ্যাফি যে কাউকে বুঝাতে পারবোনাবেশি বেশি মিচ করি আমার পছন্দের মানুষ গুলাকে যদি ক্ষমতা থাকতো ভালো লাগার মানুষ গুলার সাথে একটা বার দেখা করতাম,1.0
বাংলাদেশের নাটক গুলো এতো সুন্দর কিন্তু এখন তো সবাই ব‍্যস্ত থাকে হিন্দি সিরিয়াল গুলো নিয়ে অসাধারণ একটি নাটক অনেক ধন্যবাদ পরিচালকও যারা এতো সুন্দর অভিনয় করেছেন,1.0
আমার দেখা অসাধারণ একটা নাটক ভীষণ ভালো লেগেছে নাটকটা অনেক আগেই দেখেছি তারপরও আবার দেকলাম,1.0
খুব সুন্দর নাটক টা আমার খুব ভাল লাগে এই নিয়ে পাঁচ বার দেখলাম,1.0
আমার দেখা শ্রেষ্ঠ নাটকের একটি এখন পর্যন্ত কত বার যে দেখেছি তা নিজেও জানি না,1.0
কিছু বলার নাই গুরুদেব  সেরা ছিল আছে  আর থাকবে আমার মনে    অপূর্ব ভাই  সত্যি অপূর্ব,1.0
আমি ইনডিয়ার আসাম থেকে বলছি আমি রাত্রে অপুরবো ভাইয়ার নাটক দেখি কোনোদি কমেন্ট করিনা শুধু দেখি  অনেক ভালো লাগে বলেই রোজ দেখি কিন্তু আজ কমেন্ট না কোরে থাকতে পারলামনা এতো এতো ভালো লাগছে যে বলতে পারছিনা সত্তি মনটা জুরিয়ে গেছে আমিও ঠিক এই রকম একজনের অপেক্খায় আছি কিন্তু আজো আমার শেষের দিন আসেনি,1.0
অসারন সুন্দর নাটক,1.0
অপুর্ব মানেই অসাধারণ কিছু উপহার,1.0
অসাধারণ নাটক,1.0
নাইচ সুন্দর নাটক অনকবার দেকেছি নাটক,1.0
আমি ভারতীয় অপূর্ব সত্যিই অপূর্ব,1.0
নাটকটা খুব ভালো লাগলো অপূর্ব বলে কথা,1.0
আমি বাংলাদেশ থেকে দেখছি অনেক  অসাধারন বাংলা নাটক,1.0
শেষটা আরো বেশি ভালো লেগেছে,1.0
আজকে দেখা নিয়ে দুই দুই বার দেখা হয়েছে ধন্যবাদ এমন সুন্দর সুন্দর নাটক উপস্থাপন করার জন্য,1.0
তবে সত্যি কথা  কি  যারা মন দিয়ে ভালবাসে তারা কখনো ভালবাসা ভুলে না,1.0
সুন্দর একটা নাটক  ভালবাসা বুজি এমন হয়  টাকা জন্য মানুষ কি না পারে,1.0
এটা সত্যি যে প্রথম প্রেম কনোদিন ভুলা যায় না,1.0
এতো ভালো একটা নাটক প্রথমবার দেখেও যেনো ইচ্ছা করছে আবার দেখি সত্যি অপূর্ব দা ও মেহেজাবিন আপু জুটি সেরা,1.0
জানিনা এতো কেনো ভালো লাগেতবে বিশেষ করে  নাটকটির কথা সারা জীবন মনে থাকবে,1.0
আমার কাছে খুব ভাল লেগেছে আপনাদোর কাছে কেমন লাগল,1.0
ংঅনেক সুন্দর হয়েছে নাটকটি,1.0
নাটকটি মনে হয়েছিলো অনেক ভালো হবে তবে শেষে মনে হইলো এই নাটক দেখলে মানুষ অারও বেশি নষ্ট হবে বিয়ের পরও মোবাইলে অার এক প্রেমিকার ছবি রাবিশ,1.0
অনেক ভালো লাগলো,1.0
আমি কি এক মাত্র ব্যক্তি যে কিনা সবার কমেন্ট গুলো পড়ে খুব আনন্দিত হয়আরিয়ান ভাইয়ার কাজ গুলো অসাধরণআর প্রিয় অপূর্ব মানেই সেরা কিছু,1.0
সত্যিই নাটকটি দারুণ,1.0
অসাধারন নাটক,1.0
অনেক ধন্যবাদ এই রকম সুন্দর নাটক উপহার দেয়ার জন্য,1.0
খুব সুন্দর  নাটক শুধু আসলে হিরো কি খুব খুশী থাক বে,1.0
বাংলা নাটক গুলা অনেক সুন্দৱ,1.0
বাংলাদেশেৱ নটক গুলা অনেক সুন্দৱ,1.0
মাএ তিন বার  ওহ মান দশ বার শেষ অনেক অনেক সুন্দর,1.0
জীবন টা বড়ই সার্থপর  আমার জীবন এর গল্প টি এমনি,1.0
এরকম নাটক আরও দেখতে চাই,1.0
অসাধারণ ছিলো নাটক টা,1.0
ভাইয়া মিল টা জেরিনয়ের সাথে হলে ভাল হতো,1.0
আমার দেখা বেস্ট নাটক,1.0
অনেক সুন্ধর ছিল নাটকটা,1.0
অনেক সুন্ধর ছিল নাটকটা,1.0
অপূর্ব ও মিথিলা নাটক অসাধারণ  ভালোবাসা কি অপূর্ব মহিমা,1.0
খুব সুন্দর লেগেছে নাটক  টি,1.0
অপূর্ব ভাইয়া মিথিলা আপু এবং মেহজাবীন আপু সুপার যা ভাষায় বলা যাবে নাআর মিউজিক আর সুর অছম,1.0
এক কথায় অসাধারন,1.0
মনে হয় বিশ বার দেখেছি নাটকটি অনেক ভালো লাগেকারন অপূর্ব মেহজাবিন আছে,1.0
অসাধারণ এক কথায় অসাধারণ অসাধারণ অসাধারণ,1.0
একটা অসাধারণ গল্প এই নাটকটি বাস্তবের সাথে প্রচুর মিল,1.0
বাংলাদেশ এ রিমমেইক মুভির দেখার চেয়ে এসব মৌলিক নাটক দেখা খুব ভালো ,1.0
কি কমেন্ট করব কোনো ভাষা খুজে পাচ্ছি নাএক কথায় অসাধারণ,1.0
অনেক সুন্দর,1.0
অসাধারন  অপূর্ব  ভাই,1.0
নাটকটা অনেক ভালো,1.0
মন জুড়ানো খুব সুন্দর নাটক,1.0
অপূর্ব অসাধারণ নাটক যার কোন তুলনা নেই আমার জীবনে লাইফটাই নাটকের সঙ্গে জড়িতঅপূর্ব তোমাকে অনেক অনেক অনেক ধন্যবাদ কখনো যদি কোনদিন দেখা হয় তাহলে তোমার সঙ্গে একটা সেলফি উঠাবো আই লাভ ইউ অপূর্ব তুমি যা চাচ্ছ নাটক টা তে শেষ দেখতে যেন আমার এরকম,1.0
মিল টা অনেক সুন্দর হয়েছে,1.0
এগুলা হল নাটক বলতে হবে অপূর্ব সেরা এককথা,1.0
অসাধারণ লাগে আরিয়ান ভাই সালাম আপনাকে,1.0
আমি কি একমাত্র ব্যাক্তি যে বাংলাদেশ থেকে কমেন্ট করছি আই মিন যে পরিমাণ ওয়েস্ট ব্যাঙল এর কমেন্ট অনেক ভালো লাগছে যে ভারতীয় রাও আমাদের দেশের নাটক এতো পছন্দ করেন নাটক টা আসলেই এতো হার্ট টাচিং যে না বলে পারছিনা বাস্তবতা ইহাকেই বলে থ্যাংকস মিজানুর রহমানআর মেহজাবি  অপূর্ব বরাবরই সবসময়ের প্রিয়,1.0
অপূর্ব ও মেহেজাবিন তোমাদের দুজনের নাটকের জু্টিটা অসাধারণ মেহেজাবিন তোমার হাসিটা খুবই সুন্দর,1.0
আজকে আমার মনটা খুব আনন্দ লাগছে নাটক টা দেখে,1.0
সত্যি বলতে অসাধারণ একটা নাটক,1.0
অপূর্ব মেহজাবিন কে লাভ আমার পছন্দের একটি নাটক,1.0
আরিয়ান ভাই আপনাকে আনেক ধন্যবাদ বাদ  আপনার কাছে আমার আবেদন বড় ছেলে  নাটক আমাদের কে উপহার দেয়ার জন্য  ,1.0
প্রথম প্রেম কখনো ভুলা যায়না,1.0
সত্যি মন ছুয়ে দিয়েছে সত্যি এদেশের নাটকগুলো অন্নেক সুন্দর,1.0
গুন বলে শেষ করা যাবেনাএক কথায় অপূর্বের নাটক অপূর্বই হয়েছেঅনেক ভালো লেগেছে,1.0
বাংলা  নাটক  গুলো  খুব  সুন্দর  বিশেস  করে  মিথিলার  নাটক,1.0
খুব সুন্দর একটা নাটক,1.0
অসাধারণ একটি নাটক,1.0
আগে অনেকবার দেখেছি  তবে ১ম বার কমেন্ট করলাম মিজান ভাই খুব ক্রিয়েটিভ কাহিনী,1.0
হুমশেষটা ভালো হয়েছেআমার দেখা সব থেকে ভালো নাটকআশা করি সামনে আরো ভালো কিছু পাবো,1.0
শুধু একটা কথাই বলবো নাটক টা সত্যিই অসাধারণ,1.0
কত বার দেখছি বলতে পারবোনা আমি ডাউনলোড করে দেখি মাজে মাজে জখন মনে পড়ে হেবিব নাইচ,1.0
সব ভাল নাটক কি এনটিভি ই বানায়লাভ ইউ এনটিভি,1.0
বার বার দেখলে ভাল লাগে,1.0
আমার জীবনে দেখা সেরা নাটক এটিApurbo বলে কথা,1.0
কিছু বলাল নাই অনেক অনেক অসাধারনঅপূব ভাই নাটক অচম,1.0
অসাধারণ নাটকটি,1.0
জীনবত একটাই একটাই মন একটাই ভালোবাসা,1.0
অসাধারন ভাইয়া,1.0
এত ভালো নাটক কেমনে হয় সুদু বার বার দেখালাগে,1.0
অনেক ভালো হয়েছে,1.0
রিসোর্ট টা খুব সুন্দর কেঊকি এই রিসোর্ট এর নাম টা জানেন জানলে দয়া করে বোলবেন,1.0
খুবই ভালো লেগেছে,1.0
অনেক বার দেখেছি তার পর ও দেখতে ইচ্ছে করে অসাধারণ বস্ তোমার প্রতি টি নাটক,1.0
প্রথম ভালবাসা তো,1.0
খুব ভাল কয়েক বার দেখেছি মিথিলাকে একটুও ভাল লাগেনি কেমন যেন বুড়ি বুড়ি,1.0
ভাইজান পশ্চিমবঙ্গ থেকে বলছি আমিআজকে নিয়ে আমি  বার দেখে ফেললাম এই নাটকটি টো পার্ট ই খুব ভালো এরকম আরও সুন্দর নাটকের অপেক্ষায় রইলাম ধন্যবাদ,1.0
আমার দেখা বাংলার সেরা নাটক,1.0
আমার নিকট নাটকটি  এতো ভালো লেগেছে যে আমি  নাটকটি  খন্ড খন্ড করে দেখেছি যাহাতে নাটকটি ঠিকমত উপভোগ করা যায  ধন্যবাদ নাটককের সকল অভিনেতা ও  এনটিভিকে একটি সুন্দর নাটক উপহার  দেওয়ার জন্য,1.0
সকল দুঃক্ষ কস্ট গুল জয় করে জিবনে ঘুরে দারানজীবনের প্রয়োজনে ভালবাসাতাই জীবনকে আগে ভালবাসুনআর সত্ত ভালবাসা কখনোই মুছে জায়না,1.0
নাটক টি অনেক সুন্দর দেখতে খুব ভালো লাগল,1.0
প্রথম  ভালবাসা গুলো মানুষের জিবনে সারা জীবন বেচে থাকে কেন ,1.0
অপূর্বের নাটক এতো অপূর্ব কিভাবে যে হয়  সত্যি নাটকটি অনেক অনেক ভালো লাগছে  বেস্ট অফ লাক অপূর্ব ভাইয়া ,1.0
আমার দেখা সব নাটকের মাঝে এটাই বেস্ট,1.0
আরিয়ান ভাইকে অনেক ধন্যবাদ এমন একটা রোমান্টিক নাটক উপহার দেওয়ার জন্য অপূর্ব ভাইয়ের নামটা যেমন অপূর্ব নাটক গুলো থেমন অপূর্ব সব মিলিয়ে অনেক সুন্দর একটি নাটক,1.0
সত্যি অসাধারন চোখের জল ধরে রাখতেপারলাম না,1.0
অনেক ধন্যবাদ এতো সোনদর গান উপহার দেয়ার জন্য ধন্যবাদ মিনার ভাই কে,1.0
নাটকটি অনেক অনেক সুন্দর লাগল  দন্যবাদ পরিচালক মাম্মা,1.0
ভালোবাসা এমনে হয় অসাধারণ নাটক,1.0
আজ আবারো দেখলাম অসাধারন,1.0
আমার দেখা সবচেয়ে সেরা নাটক আমি চখের পানি ধরে রাখতে পারলামনা,1.0
সেরা নাটক ছিলো,1.0
খুবই সুন্দর নাটক,1.0
অসাধারণ,1.0
সত্যি খুব সুন্দর আর এতোটা সুন্দর যে  আমি  আমার ভাষায় লিখে প্রকাশ করতে পারবোনা,1.0
অনেক ভালো লাগলো তবে আরো বেশি ভালো লাগতো যদি অপূর্ব তাঁর প্রথম প্রেমের কথা মেহজাবীনকে জানাত,1.0
আমি যতবার নাটক টা দেখেছি ততোবার লাইক দেওয়ার যদি কোন ব্যবস্থা থাকত তাহলে ১০+ লাইক যুক্ত হতঅপূর্ব মানেই দারুন কিছু উপহারহৃদয়স্পর্শী এই নাটকটিতে বাস্তবতার পরিনতি স্পষ্টভাবে দেখানো হয়েছেবাংলাদেশ নাটকের দিক থেকে সেরাবাংলাদেশের মতো এত সুন্দর নাটক পৃথিবীর অন্য কোন দেশে তৈরী হয়নাআমি সত্যিই গর্ববোধ করি আমাদের বাংলাদেশের নাটক নিয়ে এছাড়াও অপূর্ব ও মেহজাবিন দুজনেই অভিনয়ে দারুণ পারদর্শী,1.0
হুম আশা করতেছি  আরো সুন্দর নাটক পাবো অপেক্ষায় আছি,1.0
আমি কমে না হলো আট থেকে দশ বার দেখেছি অসাধারণ অভিনয়,1.0
নাটকটাখুবভালোলাগলো,1.0
অনেক ভালো লাগলো নাটক টা,1.0
আমি তো দেকেছি এটা চার বার জত দেখি ততো ভাল লাগে,1.0
অসাধারন একটা নাটক লুকেসন খুব সুন্দর আরিয়ান ভাই সত্যিই মেধাবী পরিচালক,1.0
খুব সুন্দর একটি নাটকধন্যবাদ প্রিয় অভিনেতা অপূর্বকেধন্যবাদ মেহ্জাবিন আপুকেধন্যবাদ মিথিলা আপুকেSpeacially ধন্যবাদ দিচ্ছি মিজানুর রহমান আরিয়ান ভাইকেএত সুন্দর একটি নাটক উপহার দেয়ার জন্য,1.0
দারুন লাগলো নাটকটা,1.0
 কুব কুব কুব বালয়ই লেগেছে আমার দোনো  পড়বয়  আরো আশা করী অনেক সুনদর নাটক উপবুগ করতে পাড়ি,1.0
নাটকটা ষনেক বার দেখেছি খবই ভাল লেগেছে,1.0
অসাধারন অনেক ভালো লাগলো,1.0
অসাধারণ,1.0
সত্যি আমি মুগ্ধ,1.0
ভারতের পশ্চিমবঙ্গ কলকাতা থেকে বলছি  খুব সুন্দর একটি নাটক দেখলাম  এর আগেও বেস্ট ফ্রেন্ড দেখে মুগ্ধ হয়েছিলাম  এই দুটি নাটকি আমার জীবনের কিছু মুহুর্ত আর স্মৃতি গুলোকে চোঁখের সামনে তুলে দিয়ে গেলো চোখের জল ধরে রাখতে পারলাম না বাংলাদেশ অনেক ভালো কাজ করছে  আর অনেক প্রতিভার জন্ম দিয়েছে  অনেক ভালোবাসা জানাই বাংলাদেশকে আরো নাটক এর অপেক্ষায় থাকবো ধন্যবাদ এই সকল নাটোকের জন্য,1.0
আমার দেখা সবচেয়ে সেরা নাটক,1.0
নাটকটি অসাধারণ,1.0
অসাধারণ নাটক খুব সুন্দর,1.0
কিছু বলবনা  শুধু বলব অনেক সুন্দর নাটক,1.0
অপূর্ব অভিনীত একটি সেরা নাটক,1.0
অসাধারণ এক বাংলা নাটক ভাল লাগল,1.0
অসাধারাণ,1.0
অপুর্ব মানেই অপুর্ব,1.0
আমার দেখা সেরা নাটক খুবই ভালো লেগেছে দুই পাটয়,1.0
আমার দেখা অনেকগুলো নাটকের মধ্যে ব্যাচ  একটি এখ ন অপূর্বর নাটক দেখলেই মনে পড়ে এই নাটকটির কথা,1.0
এইবার নিয়া ৫বার হলোভালবাসি বসঅপূর্ব ভাইয়া,1.0
সত্যি নাটকটা এত ভাল হয়েছে যে কমেন্ট না করে পারলাম না ধন্যবাদ নাটকটির পিছনের মানুষজন দের,1.0
অসাধারন একটা নাটক,1.0
অসাধারণ একটি টেলিফিল্ম খুবি মুগ্ধ হয়েছি দেখে আর তা ছাড়া অপূর্ব ভাইয়া আর মেহেজাবিন আমার খুব প্রিয় আর্টিস্ট,1.0
এক কথা নাটক ভালো,1.0
আমার ছোটে ভাই এ নাটক প্রিয়,1.0
আমি পশ্চিমবঙ্গ থেকে বলছিআমি যখনি সময় পাই তখনি এই নাটকটা দেখী কতবার যে দেখেছি জানিনাআমার জানার খুব আগ্ৰ্য হয়ব্যাচ টুয়েটী সেভেটি তৃতীয় পাট্আসবে,1.0
বাংলাদেশের নাটক গুলো ও নাটকের গান গুলো খুব সুন্দরআমি ভারতবর্ষ থেকে বলছি ,1.0
আমার নাটক টা দেখে খুব ভাল লাখসে,1.0
সত্যি  ই অসাধারণ  আবার ও সেই পুরুনো দিনে কথা মনে পরে গেল নাটক টা দেখার পর,1.0
মেহজাবিনকে জড়িয়ে ধরে মিঘিলার ছবি দেখার দৃশ্যটা ভালো লাগলো,1.0
আহ কি নাটক কতটা ভালো লাগলো ঠিক বোঝাতে পারবোনা অপূর্ব এত ভালো অভিনয় করে আর মেহজাবিন চমৎকার কাহীনি সব,1.0
অপূর্ব তো অপূর্ব,1.0
কিজে ভালো লাগলো কাউ কে বলেবুঝানো যাবে না কারন জীবন তো এক টাই,1.0
ভালোই সত্যি,1.0
আমার আরো শতবার দেখতে ইচ্চা করছে অসাধারণ মেহজাবিন আপু এবং সহপাটিরা সবাইকে ধন্যবাদ,1.0
এত সুন্দর একটা নাটক উপহাড় দেওয়ার জন্য ধন্যবাদ,1.0
কিভাবে ভাবাবেগ প্রকাশ করবো বুঝতে পারছি নাসত্যিই অসাধারণ,1.0
নাটকটি এক কথায় অসাধারন     বাস্তবতা এমনই হয়,1.0
অসাধারন ছিল,1.0
দারুন নাটক খুব ভালো লাগলো,1.0
এটাই সত্যি ভালবাসা শুরু আছে শেষ নেই,1.0
বাংলা নাটক গুলা এত সুন্দর কেন যা বলার বাইরে এমন নাটক ডেলি দুইবার দেখলেও মন ভরে না সুপার,1.0
সত্যি খুব ভালো জিবনের প্রথম ভালো বাসা কখনো ভুলা যায়না,1.0
নাটকটা ওনেক ভালো,1.0
যশোরের পুলা আমি বলতাছি খুব সুন্দর হয়েছে,1.0
আমি অপূর্ব ভাইয়ের অনেক নাটাক দেকেচি তবে কিচু কিচু নাটক অনেক অনেক ভালো  অসাধারণ,1.0
কি বলবো এক কথায় অসাধারণ,1.0
আমার দেখা সেরা নাটক ব্যাচ ২৭,1.0
সত্যি বলতে কি আমাদের বাংলাদেশে যে পরিমাণ সুন্দর নাটক বানানো হয় তা এশিয়া মহাদেশে অন্য কোথাও দেখা যায়না,1.0
এক কথায় চমত্কার অপূর্ব এর নাটক,1.0
অনেক অনেক সুন্দর,1.0
অপুর্বর গান তো খুব সুন্দর,1.0
অসাধারণ নাটকআরিয়ান মানেই অসাদারণতুলোনা নেইসেলুট আরিয়ান,1.0
সত‍্যি বলে সবাই ভালোবাসা অশীম হয় ছোট্টো শদ্ব হলেও এর মানে কেউ উদ্ধার করতে পারেনী,1.0
ওনেক সুন্ধর হয়ছে মনটা বরে গেলো,1.0
নাটকটা আনেক ভালো লাগলো,1.0
অনেক সুন্দর অপূর্বর নাটক মেহেরজাবীন ও মিথিলা ধন্যবাদ,1.0
নাটকটা দেখলে আর কিছু ভাল লাগে না,1.0
আমি নাটকটি ৫  বার দেখেছি আমার দেখা সবচেয়ে সেরা নাটক এটি আশা করি আরো সুদর নাটক পাবো আমি রিপন,1.0
বাংলাদেশের সব নাটকই অনেক সুন্দর হয়,1.0
একটা নাটক এতো ভাল হয় কিভাবে যতোবার এই নাটকটা দেখি ততোবারি দেখতে মন চায়,1.0
মিজানুর রাহমান ব্রো আপনাকে কি বলবো ভাষা নেই  সত্যি একদমই ভাষা নেইচোঁখের পানি না আনিয়ে আপনি ছাড়েন না  ভীষণ ভীষণ ভীষণ সুন্দর একটি উপহার ছিল এইটা  আরো চাই এমন  আরো অনেক অনেক বেশি,1.0
অনেক সুন্দর নাটক,1.0
সত্যিই নাটক টা খুব ভালো,1.0
অনেক  ভালো হয়েছে,1.0
খুব সুন্দর,1.0
নাটকটা সুন্দর কিন্তু একসাথে দুই নৌকায় পা দিয়ে না চলায় ভাল,1.0
এই নাটক দেখে বাংলা সিনেমার পরিচালকদের অনেক কিছু শেখার আছেযে৭৮জন মানুষ দিয়ে কত ভালো নাটক বানায়,1.0
নাটক টা অনেক ভালো,1.0
স্যলুট আরিয়ান স্যার কে এতো সুন্দর একটি টেলিফিল্ম কি কমেন্ট করবো ভাষা হারিয়ে ফেলেছিঅভিনয় থেকে সুরুকরেসবাই কে অনেক অনেক ধন্যবাদ,1.0
অনেক সুন্দর  একটা নাটক,1.0
নিজের ভালো টাই বাঁচে,1.0
বেরি ফাইন নাটক,1.0
অনেক সুন্দর একটা নাটক অসাদারন,1.0
অসাধারণ নাটক,1.0
খুব সুন্দর,1.0
অসাধারণ মনে ছুয়ে গেলো,1.0
অনেক অনেক সুন্দর দেখার মত নাটক,1.0
বেতালা ভালা লাগের,1.0
