text,label
খুবই সুন্দর,1.0
যথেষ্ট সুন্দর হইছে,1.0
অনেক সুন্দর নাটক অনেক ভালো লাগলো ধন্যবাদ জানাই আপনাদেরকে ,1.0
এক কথায় অসাধারণ,1.0
চলে যেতে হবে একদিন কোন সন্দেহ নাইআসুন আমরা যাওয়ার জন্য কিছু নিয়ে যাওয়ার জন্য প্রস্তুত হইআজ থেকে এবং এখনি,1.0
অসাধারণ,1.0
নাটকটা অনেক অনেক ভাল লেগেছে নিশোতিশা জুটি সব সময়ই বেষ্টনিজের অজান্তেই চোখের কোণে এক ফোটা পানি জমে গেলঈদের ভাল নাটকগুলার মধ্যে এটা অন্যতম,1.0
অসাধারণ বস শুধুমাত্র আপনাকে দেখার অপেক্ষায় আছি,1.0
নাটকের লাস্ট পার্ট টা দেখে আমার চোখের পানি চলে আসছে সত্যি খুব ভালো হয়েছে সবার অভিনয় টা একদম সসত্যিকারের মতো মনে হয়েছিলো,1.0
এককথায় অসাধারণ,1.0
এত সুন্দর নাটক আগে কোনো দিন দেকিনাই ভাই,1.0
ঈদ এবং এই নাটক মিলিয়ে ভালোই মজা হলো,1.0
উপহার টা ভালো ছিলো নিশু ভাই,1.0
সুন্দর নাটক ভালো লেগেছে ধন্যবাদ,1.0
দেখিতো নিশোভাইয়ের শেষটাসুন্দর নাটকটি কেকে দেখেছেন লাইক ও রিপ্লাই দিন,1.0
অসাধারণ একটি নাটক নাটকের নাটক টা অনেক ফুটে তুলছে তানজিন তিশা আর আফরান নিশো,1.0
এক কথায় অপূর্ব পুরুস্কার পাওয়ার মত,1.0
ভাই দারুন একটা নাটক,1.0
বাংলা নাটক সেরা,1.0
চোখের জল আটকে রাখতে পারলাম না অঝরেই ঝড়ে পড়লো বাস্তবতা বড়ই নিভুর,1.0
কি বলভ এক কথায় অসাধারণ,1.0
অনেক সুন্দর,1.0
অসাধারণ ছিল,1.0
ভালবাসা অবিরাম ভাই নতুন নতুন উপহার দেওয়ার জন্য,1.0
ভালো লাগলো,1.0
অসাধারণ একটা নাটক,1.0
নাটকটা অসাধারণ লেগেছে,1.0
নিশো ভাইকে অনেক ধন্যবাদ এতো ভালো নাটকের  জন্য,1.0
খুব ভালো লাগলো,1.0
নাটক দেখে আমার ভাষা হারিয়ে ফেলেছি আমি কি লেখবো অসাধারণ নাটকটি ভাইয়া ও আপুকে অনেক অনেক ধন্যবাদ,1.0
এক কথায় অসাধারণ একটা নাটক ছিলো চোখের পানি টাও পড়ছে বেষ্ট ছিলো নিশো ভাই,1.0
নাটকটির শেষ দিকটা দেখে খুব ভালো লাগলো,1.0
গানটা অছাম,1.0
ভাই নাটক শেষে চোখ দিয়ে পানি বের হইয়ে গালোখুব ভালো লাগছে অমি ভাই,1.0
ভালো লাগলো,1.0
২০১৯ সালের সেরা নাটক অসাধারণ নাটক   এত সুন্দর নাট সত্যিই খুব সুন্দর,1.0
২০১৯ সালের সেরা নাটক অসাধারণ নাটক   এত সুন্দর নাট সত্যিই খুব সুন্দর,1.0
নাটকটি খুব সুন্দর খুব ভালো লাগলো,1.0
ঈদের সেরা নাটক,1.0
অসাধারন,1.0
বস মানেই অন্য কিছু বস মানেই অসাধারণ,1.0
লাস্টের দিক টা অসাধারণ ইমোশনাল,1.0
আমার দেখা অন অফ দে বেস্ট নাটক লাভ ইউ নিশো ভাই,1.0
ভালো থাকুক পৃথিবীর সকল ভালোবাসা,1.0
আফরান নিশো মানেই চমৎকার কিছু,1.0
অনেক ভালো লাগলো নাটক টা,1.0
ঈদের সেরা উপহার পেলামসত্যি অন্তর ছুঁয়ে যাওয়ার মত গল্প,1.0
আফরান নিশো মানি অসাধারণ তার নাটক টি দেখবেন সবাই ,1.0
অসাধারন লাগ্লো খুব ভাল লাগ্লো,1.0
সেই ছিল ভাই নিশো ভাই মানে অসাধারণ কিছু,1.0
তুমি গ্রেট বস,1.0
অসাধারণ বস,1.0
অনেক ভালো লাগছে,1.0
সত্যি অসাধারণ,1.0
নিশো ভাই আর তিসার নাটক মানেই  অসাধারণযারা ভালোবাসেন নিশো ভাই ও তিসা কে তারা লাইক দেন  ঈদ মোবারক,1.0
লাভ নিশোশেষ দৃশ্যটা ভালো লাগছে,1.0
 অসাধারণ নাটক॥,1.0
ভালো ছিলো,1.0
গল্পটা সত্যি অসাধারণ,1.0
মিশু ভাই অসাধারণ সুপার,1.0
অসাধারন নাটকভালোবাসা রইল তোমাদের প্রতি,1.0
অসাধারন   প্রথম  কিছুটা কাহিনি আমার জীবনের সাথে  মিলে  বাকিটা  নয়  অনেক ভালো লাগলো,1.0
অসাধারণ নাটক,1.0
আমি কলকাতার বাংলাদেশের ১৫০+ নাটক দেখেছিদারুণ সব কাহিনী,1.0
অনেক অনেক অনেক সুন্দর হয়েছে যা বলে বুজানো যাবেনা,1.0
অসংখ্য ধন্যবাদ অমি ভাই এতো সুন্দর নাটক উপহার দেওয়ার জন্য,1.0
বালের নাটক পুরাই ইমোশনাল কইরা চোঁখের পানি বাহির কইরা দিছে ভালোবাসার দাবী অধিকার সব সময়ই এমন হওয়া উচিৎ অসাধারন গল্প,1.0
কি বলবো ভাষা নেই বলারসুন্দর একটা নাটক,1.0
লুতুপুতু ছাড়াও যে একটা ভালো নাটক হয় এই নাটক তার প্রমাণ,1.0
অসাধারণ নাটক দেইখ্যা মুতি আইছি,1.0
এভারের সেরা নাটক হবে আফরান নিশো ও তানজিন তিশার,1.0
আসলেই দ্যা ইন্ড এর ইন্ডটাই মূল জিনিস ছিলো সব মিলিয়ে দ্যা ইন্ড অসাধারণ একটি নাটক দেখা আমার নিশোতিশার এই নাটকটি,1.0
ভালবাসা অবিরাম  তানজিন তিসা,1.0
ভালোর উপরে ভালো লাগছে নাটকটা,1.0
প্রশংসনীয়,1.0
কার অভিনয় বেশি ভাল হয়েছে আফরান নিশু= লাইকতানজিন তিশা= কমেন্ট,1.0
ভালো লাগলো,1.0
অনেক ভালো লাগে,1.0
অসাধারণ নাটক বস,1.0
অসাধারণ ছিলো নিশু ভাইয়্যাভালোবাসা ভাইধন্যবাদ ওমি ভাইএমন একটি নাটক আমাদের মাঝে উপস্থাপন করার জন্য,1.0
ওরে ভাই সেরা সেরা সেরা নাটক,1.0
অাসলে অাপনারা যারা অক্লান্ত পরিশ্রম করে এত সুন্দর নাটক অামাদের উপহার দেন অাপনাদের সার্থকতা তখনই যখন অামাদের মনকে অাবেগী করে তুলে শেষ পর্যায়ে কখন যে চোখের কোণে জল চলে অাসলো টের পেলাম নাধন্যবাদ কাজল এবং পলাশ ভাই,1.0
বাংলাদেশের নাটক পৃথিবীরর সেরা নাটক,1.0
ভাই অসাধারণ সুন্দর নাটক,1.0
লাস্টের সিনটার জন্য মোটেও এক্সপেক্ট ছিলাম নাচোখের পানিতে ভিজে গেল মুখটাআই হোপ  সালের মেরিল প্রথম আলোর মত ভালো ভালো এওয়ার্ড এ স্থান পাবে এই নাটকটি ইনশাআল্লাহ,1.0
অসাধারণ,1.0
অমি ভাই নাটকটা ভালো হয়েছে ২ য় পার্ট করেবেন প্লিজ নিশো আর তিশা সময়ের সেরা জুটি,1.0
মারভেলাস দ্বিতীয় পার্ট চাই,1.0
সত্যি বলতে চোখ থেকে অনেক পানি পরেছে আর এমন ভালবাসা সারা জীবন আটুট থাকুক,1.0
আমরা ছেলেরা এমনি ভালোবাসি বেশি প্রকাশ করি কম,1.0
নাটক টা খুব সুন্দর হয়ছে,1.0
অসাধারণপছন্দের অভিনেতা এবং অভিনেত্রীর একত্রে এই নাটকটি আমাদের উপহার দেওয়ার জন্য ধন্যবাদ,1.0
এটাতো সত্যিকারে ভালোবাসা প্রকাশ পায়সিগারেট শেষ  হয়ে গেলো  ১ বক্স  নাটক দেখে🤒🤒🤒🤒🤒,1.0
সব মিলিয়ে অনেকটা ভালো হইছে,1.0
নিশো ভাই আপনে পারেন ভাই পারেন নাটক টা সেই রোমান্টিক,1.0
ভাই সেরা,1.0
কি যে ভালো লাগছে নাটক টা বলে বুজাতে পারবো না এক কথায় অসাধারণ সুন্দর একটা নাটক,1.0
অনেক ভালো লাগলো কে কে একমত আছেন লাইক দিয়ে জানান,1.0
ভাল লাগল,1.0
নিশোর চিপা দিয়া এন্ট্রিটা চরম হইছে আর তিশার এন্ট্রিটা তো আউটস্ট্যান্ডিং,1.0
নিশোর এন্ট্রিটা চরম হইছে আর তিশার এন্ট্রিটা তো আউটস্ট্যান্ডিং,1.0
ভাইয়া নাটক খুব ভালোলাগে,1.0
অনেক অনেক ভালো লেগেছে,1.0
নিশো ভাইয়ার নাটক গুলোই অসাধারন,1.0
নাটকের শুরুটা যেমন হয়েছিল শেষটা যে এতটাই সুন্দর হবে আমি ভবতেই পারিনি,1.0
তিশা আপু আই লাভ ইউতুমি খুব সুন্দর করে কথা বলে,1.0
দারুণ ছিল,1.0
তিশা আপ্পি এবং নিশো ভাইয়া পারফেক্ট জুটি,1.0
নিশো সালাই একটা পাককা অভিনেতা,1.0
সুন্দর হয়েছে,1.0
একটা ভাল রিভিউ লেখার ক্ষমতা নেই যতসব আজাইরা কমেন্ট দিয়ে ভরা❎,1.0
পরিচালক কে ওনেক ধন্যবাদএতো সুন্দর নাটক উপহার দেওয়ার জন্যে,1.0
খুব ভালো একটা নাটক,1.0
অসাধারণ নাটক,1.0
কাহিনী টা পুরাতন কিন্তু উপস্থাপনটা সুন্দর হইছে ভালো লাগছে,1.0
এই নাটক আমার কাছে অনেক ভালো লাগছেএক কথায় অসাধারণ নাটক ছিলো,1.0
সত্যিই অসাধারন,1.0
আগে ভালো বাসতাম অপূর্বকে আর এখন নিশুকে,1.0
নিসো ভাইয়ের মত সেরা অবিনেতা আর নেই তুমিই আমাদের বসতোমার সব নাটকই আমার থেকে বেস্ট লাগে,1.0
অসাধারন ছিলো নাটকটা,1.0
অসাধারণ একটা নাটক শেষে দিয়ে ইমোশনাল করে ফেলছে,1.0
নিশো ভাই সেরা সেরা,1.0
কঠিন রে পাগলা কঠিন,1.0
অসাধারণ চিত্রনাট্য ধন্যবাদ,1.0
অসাধারণ চিত্রনাট্য ধন্যবাদ,1.0
ভালোই নিশোর অভিনয় আরও সার্প হচ্ছে,1.0
অসাধারণ নাটক,1.0
বস তুমি সত্যি বাংলাদেশের সেরা অভিনেতা,1.0
বস অসাধারণ নাটক,1.0
অসাধারণ একটি নাটক কমেডি সাসপেন্স আর ভালোবাসার ইমোশনের এক অসাধারণ মেলবন্ধন,1.0
নিশো দা গ্রেট,1.0
অনেক সুন্দর হইছে,1.0
খুব ভাললাগলো,1.0
নিসো তিশা দারুন জুটি,1.0
বস্ মানেই ভালে কিছু,1.0
অনেক অনেক ভালো লাগছে,1.0
ভীষণ  ভালো  গল্প যা  মন ছুঁয়ে  যায়  সত্যিকারের ভালোবাসা  এমনই হয়  ভারত পঃ বঙ্গ ,1.0
এক কথায় অসাধারণ অসাম,1.0
নাটক পরে আগে জুটি দেখে ভাল লাগল,1.0
অসাধারণ নিশো ভাই নাটকটি মনোযোগ দিয়ে দেখছি সত্যি অসাধারণ হয়েছে লাভ ইউ ভাই,1.0
অনেক সুন্দর একটা নাটক পেলেম প্রথমে যেমন মজা পেলাম আবার শেষটায় অনেক ইমোশনাল চোখে পানি চলে এলো  সব মিলিয়ে অনেক সুন্দর অনেক,1.0
অসাধারণ একটি নাটক,1.0
অসাধারণ একটা নাটক শেষ টুকু দেখে চোখের পানি ধরে রাখতে পারিনিঈদের সেরা নাটক আমার মনে হয়,1.0
চমৎকার নাটক,1.0
অসাধারণ একটা নাটক দেখলাম আসলেই নিশু আর তানজিন তিশা জুটি মানেই সেরা জুটি,1.0
নিশো ও তানজিন তিশা সবচেয়ে রোমান্টিক জুটিতাদেরকে বড় পর্দায়ও দেখতে চাইতুমুল হিট জুটি,1.0
নিশু তোমার অভিনয় অসাধারন,1.0
বেস্ট ওয়ান,1.0
এক কথায় অন্যরকমবলার ভাষা হারিয়ে ফেলেছিঅনেক ভালো লাগছেশেষটা যে এভাবে হবে বা কাহিনী এভাবে মোর নিবেকল্পনার বাহিরেসত্যিই অনেক ভালো লাগছে,1.0
নাটকটা খুব সুন্দর ও ভালো হইছেশুধুই খারাপ গালি গুলো না থাকলে আরো সুন্দর হইতোসারা বিশ্বের মধ্যে আমাদের বাংলাদেশের নাটক খুব সুন্দর ও ভালো হয়ধন্যবাদ প্রিয় নিশু ভাই ও তিশা আপু এবং পরিচালক কে,1.0
নাটকের অভিনয় সুন্দর হইছেকিন্তু কাহিনী পুরানোএমন অনেক নাটক আগেই বানানো হইছে যেই গুলা নায়ক বা নাইকার বড় রোগ থাকে তাই তারা তাদের ভালবাসার মানুষকে দূরে সরাইয়া দেয় লাস্টে তারা জানতে পারে,1.0
বাংলা নাটক দেখুন এবং  দেশের সংস্কৃতি রক্ষা  করুন  আমাদেরকে এত সাপোর্ট আর ভালবাসার জন্য ধন্যবাদ সবাইকে ঈদ মোবারক,1.0
তিশা এত সামাজিক ড্রেস পরা ধরল কবে থেকেভাল লাগল অনেক,1.0
সত্যি অসাধারন  অনেক ভালো লাগলো,1.0
নতুন করে কিছু বলার নাই গর্ব হয় এমন   দেশের জন্মে যেখানে এতো সুন্দর নাটক হয়৷ না হোক বলিউড এর মত সিনামা তাততে কি আমাদের মতো নাটোক কেউ পারবেনা,1.0
চমৎকার একটি নাটক আশা করি পরবর্তী নাটকের,1.0
সারা টা নাটক  দুমিনিটের অভিনয়ে ফুটিয়ে তুলেছেন খুব ভাল লাগল,1.0
বসের নাটকের গান গুলা অসাধারণ হয়,1.0
অনেক ভাল লাগছে ভাই,1.0
তিশা আপু অনেক কিউট আর অভিনয় টাও দারুন হয়েছে,1.0
মন ছুঁয়ে যাওয়ার মত নাটকতবে নাটকের নাম বাংলায় দিলে ভালো হতো,1.0
সত্যিই অসাধারণ হইছে,1.0
গানটা সুন্দর  অভিনয় ও সেই,1.0
অসাধারণ সুন্দর একটা নাটক আমি অভিভূত,1.0
নিশো ভাইয়ের বুকের বা পাশে নাটকটা দেখে চোখে পানি চলে এসেছিল অার অাজকে এই নাটকটা দেখে অাসলো অাসলেই নিশো ভাই অনেক বড় মাপের অভিনেতা তার দীর্ঘায়ু কামনা করছি ভাল থাকবেন ভাইয়া সবসময়,1.0
এই নাটক ও অপূর্ব মেহজাবিন অভিনিত ভালো থেকো তুমি ও নাটকটি এক ই  গল্প,1.0
অসাধারণ আপনার সব নাটক আমি দেখিঅসাধারণ,1.0
খুব সুন্দর,1.0
নাটকটা ভালো কিন্তু শেষ অংশটা দেখে কান্না চলে আসলো,1.0
নিশু ভাই জোস এক কথাই অসাধারণ,1.0
অনেক বেশি ভালো ছিলো স্টোরি + দুইজনের এক্টিং,1.0
প্রথমে একটু রোমান্টিক হলেও শেষে দিকে ভীষণ ইমোশনাল,1.0
কমন ষ্টোরি কিন্তু অভিনয় অসাধারণ,1.0
ভাই সত্যিই বাংলাদেশের সেরা অভিনেতা,1.0
চোখের পানি থামছেই না নাটকের সেরা জুটি,1.0
আমাদের টাঙ্গাইলের পোলা ৮০ টাকা তোলা বর্তমানে সেরা অভিনেতা মানেই নিশো ভাই,1.0
অসাধারন হয়েছে নিশো ভাই,1.0
অনেক শুভেচ্ছা ও ভালোবাসা ভারতবর্ষের পক্ষ থেকে অসাধারণ অভিনয় একদম মুগ্ধ করা,1.0
ভালোই লাগলো,1.0
অনেক ভালো লাগছে,1.0
অশাধারন টুকটুকি,1.0
অনেক সুন্দর লাগলো,1.0
খুব ভালো লাগলো সেই মজা পাইলাম,1.0
এই নাটকের দুইটা মানুষ কেই অনেক বেশী ভাল লাগে নিশো এবং তিশা অসাধারন তারা,1.0
পুরাতন কাহিনি নতুনত্ত্ব কিছুই নাই এইসব সস্তা গল্পে আর দেখতে চাই না,1.0
দারুন একটা নাটক উপভোগ করলামনিশো নিখুঁত ভালোবাসা তোমার জন্যে তানজিন তিশা চমৎকার অভিনয় করেছ ভালোবাসা অবিরাম,1.0
এক কথায় নাটক টা অসাধারণ হয়েছে,1.0
অনেক সুন্দর ছিল 🤐,1.0
ভালো ছিল টপ এক্টার বাংলাদেশের নিশো ভাইয়া সব চাইতে ভালো লাগে নিশো ভাইয়ারে একটা নাটক মিস করিনা,1.0
মিজানুর রহমান আরিয়ান ভাইয়ের ★ভালো থেকো তুমিও★ নাটক থেকে কপি করা,1.0
পুরান কাহিনী এরকম কাহিনী নিয়ে অনেক নাটক হয়েছে তবে অভিনয় দুর্দান্ত হয়েছে,1.0
অসাধারণ,1.0
অসাধারণ নাটক টি কার কেমন লাগলো বলে যাবেন,1.0
এক কথাই অসাধারণ,1.0
নিশো ইজ বস বছরের সেরা নাটক স্যালুট বস নিশো,1.0
এক কথাই অসাধারনঅভিরাম ভালবাসা নিশো ভাই ও তিশা আপু,1.0
এ নাটকে বেশকিছু বার্তা আছে শেষ দৃশ্যে চোখে পানি এসে গেল তিশার অভিনয় বেশি ভালো লেগেছে বাবামা নিয়ে একটি নাটক এখন অনেক নাটকেই নায়কনায়িকার বাবামাকে দেখা যায় না,1.0
বেশ ভাল লাগলো নাটকটি,1.0
ভালবাসা ক্ষনিকের নই এভালবাসা সারা জীবনে গেতেঁ দেবে এমহনায়,1.0
অনেক সুন্দর নাটক তবে নিশোকে বলা উচিৎ ছিলো যে আমার এই সমস্যা,1.0
ভাল্লাগছে ভাই এর নাটকটা অসাধারণ ভালো লাগছে আসলে একটা ছেলে ভালবাসার মানুষকে সুখে রাখতে কতটা যে করতে পারে তা কখনো কেউ উপল্তি করতে পারেনা পারবে না,1.0
জিয়াউল হক পলাশ ভাই কাবিলা তোমার নাটক গুলা সেরা ভাই,1.0
এই ঈদের সেরা নাটকআমি ৫ বার দেখেছি আবারও দেখতে ইচ্ছে করতেছেআপনারা ও দেখতে পারেন আশাকরি ভালো লাগবে,1.0
নিশো বস্ বলে কথা অসাধারণ অভিনেতা,1.0
নাটক টা অনেক ভাল লাগল আমি হলেও তাই করতাম কেনে  না একটা মেয়ের জীবন নষ্ট করার মানেই হয় না,1.0
অসাধারণ ডেলিভারি,1.0
অসাধারণ লাগলো ঈদের সেরা নাটক,1.0
নিশো ভাইয়া ছাড়া এত সুন্দর অভিনয় আর কেউ করতে পারে না,1.0
অসাধারণ একটি নাটক,1.0
অসাধারণ নাটক আফরান নিশো ভাই আর তিশা অসাধারণ জুটি দুজনের অভিনয়ই সেরা নিশো আর তিশা আমার ক্রাশতিশা আপুকে নীল জামাটায় অনেক সুন্দর লেগেছে,1.0
ভালো লাগছে,1.0
ভাললাগচ্ছে,1.0
নাটক দেখার পাশাপাশি কমেন্ট পরতে ভালো লাগে,1.0
অনেক মজা পাইলাম সেই ১৭ মিনিট মেয়েরা  বাবা সংগাতিক,1.0
আমাদের টাংগাইলের গর্ব,1.0
হিসু দ্যা বেষ্ট আছে কে কে,1.0
এক কথাই অসাধারণ নাটক,1.0
ভাই এই ঈদে অনেক সুন্দর নাটক উপহার দিছেন দেখে ভালো লাগলো,1.0
আমার প্রিয় অভিনেতা আফরান নিশো,1.0
সুন্দর হলে শেয়ার করবেন ধন্যবাদ,1.0
কাহিনীটা ভালো তবে অতি সংক্ষিপ্ত কিন্তু স্বীকার করতেই হবে তানজিন তিশার অভিনয় ছিলো অনবদ্য এরজন্য উনার পুরষ্কার পাওয়া উচিত,1.0
সুন্দর গল্প ভিন্নধর্মী   তিশা অনেক ভালো অভিনয় করেছে৷   আর নিশোর তুলনা তো নিশোই,1.0
অনেক  অনেক অনেক বেশি সুন্দর,1.0
দারুণ ভাই,1.0
খুব ভালো লাকছে নাটকটা,1.0
এক কথায় অসাধারন,1.0
নিশো দ্যা গ্রেট,1.0
নিশো ভাই আর তিশা আপুর অভিনয়টা জাস্ট অসাধারণ,1.0
অনেক ভালো লেগেছে,1.0
এক কথায় অসাধারণ ভালবাসা অবিরাম প্রিয় আফরান নিশো ভাইয়া,1.0
এক কথা অসাধারণ নাটক,1.0
আফরান নিশো ভাই আমাদের টাংগাইলের ছেলে আমাদের টাংগাইলের অহংকার নিশো ভাই,1.0
আমাদের টাঙ্গাইলে র গর্ব নিশো ভাই,1.0
বাংলা নাটক নিশু দারুণ,1.0
দারুন একটা নাটক,1.0
অসাধারণ একটি নাটক,1.0
দেখে মজা পাইলাম,1.0
শেষটা শিহরীত করে তুললো,1.0
অসাধারন নিশা ভাই নাটক টা মন ছুয়ে গেলে,1.0
সত্যি অনেক ভলো লাগছে নাটক টা দেখে বাট শেষের দিকে দেখে চোখ দিয়ে অটো মেটিক পানি বেরিয়ে এসেছে,1.0
অসাধারণ অভিনয়,1.0
নিশো মানেই ফাটাফাটি সত্যিই দারুন,1.0
নিশো মানেই ফাটাফাটি সত্যিই দারুন,1.0
ভাই নিশো অসাধারণ একটা নাটক কিন্তু অনেক কস্ট পেলাম,1.0
অমি ভাইয়ের নাটক থেকে ভিন্ন ধরনের টেস্ট পাওয়া যায়,1.0
নাটকের শেষ টা অসাধারণ ছিলো,1.0
হাসি+কান্না সব মিলিয়ে অসাধারণ হয়েছে,1.0
নাটকের শেষ টা যে এই ভাবে শেষ হবে ভাবতে পারিনিসত্যি অসাধারণ একটা নাটক,1.0
অসাধারণ ভাই,1.0
খুব ভালো লাগছে,1.0
খুব ভালো লাগল বলার মত কিছু নেই,1.0
কিছু অবহেলার পিছনেভালবাসার মানুষকে ভাল রাখার জন্য  কারণ  থাকে,1.0
গল্পটা দারুণ হয়েছে নিশো মানে আলাদা কিছু,1.0
একটি অসাধারণ নাটক,1.0
অসাধারন সুন্দর একটা নাটক,1.0
ভাই অসাধারণ,1.0
অসাধারণ নাটক,1.0
সত্যি অসাধারণ নাটক,1.0
অসাধার ছিল,1.0
অনেক সুন্দর বস,1.0
অসাধারণ নাটক নিশো তানজিন তিসার অভিনয় খুব ভালো,1.0
অনেক সুন্দর নাটক,1.0
কিছু বলার ভাষা নাই ভালো থাকুক ভালোবাসার মানুষ,1.0
অসাধারন গলপ অনেক ভাল লাগছে দুজনকে তিশা আফরানকে,1.0
নিশো ভাই একটা জিনিস ভাই সত্যিই বাংলাদেশের সেরা অভিনেতা কে কে এক মত,1.0
সত্যি অসাধারন একটা নাটক,1.0
তানজিন তিশার অভিনয় খুব ভালো হয়েছে ,1.0
নাটকের কাহিনী অসাধারন হয়েছে,1.0
গল্পটা সত্যি অসাধারণ,1.0
এই রকম নিখুঁত অভিনয় নিশো ভাই ছারা কেও দেখাতে পারবে না ১০০ভালোবাসা অবিরাম,1.0
এক কথায় অসাধারণ,1.0
অনেক ভাল লাগছে কিন্তু কিছু সময় নাসির সুবার কথাও মনে হইছিলো,1.0
আরফান ভাইয়া তানজিন আপু সত্যিটা যখন প্রকাশ হয় দুজনই কাঁদছিলো আর সাথে আমিও হয়তো আমার মত আরো অনেকেই কাঁদছেনকে কে কাঁদছেন কমেন্টে রিপ্লাই দিয়ে জানিয়েন প্লিজ,1.0
আমার বউটা ঠিক এমন করেই পাগলের মত ভালবাসে আমাকে কাহীনি মিলে গেল কিছুটা আমার জীবনের গল্পের সাথে,1.0
এক কথায় অসাধারণশেষের দিকে এমন হবে কল্পনা করতে পারিনিআমার জীবনে দেখা সেরা নাটক,1.0
সুপার বস,1.0
নাটক টি আমার কাছে খুব ভাল লাগেছে আপনাদের যাদের ভাল লেগেছে লাইক কমেন্টস দিয়ে আশা করি অবশ্যই সাপোর্ট করবেন,1.0
একেই ভলে হিরো,1.0
টাংগাইলের ছেলে বলে কথা এক কথায়অসাধারণ নাটকআরফান নিশোভাই,1.0
অসাধারন একটি নাটক ধন্যবাদ নাটকের ফুল টিমকে,1.0
সত্যি অনেক সুন্দর,1.0
অসাধারন নাটক,1.0
অসাধারণ একটা নাটক,1.0
অসাধারণ একটা নাটক,1.0
এই খুশির দিনে কাদিয়ে দিলেন ভাইএরি নাম ভালোবাসা কিসত্যি  কারের ভালোবাসা বেচে থাক হাজার বছর,1.0
প্রায় সব নাটকের শেষাংশ আগেই বুঝতে পারিকিন্তু এটার কিছুই বুঝলামনা পুরো কাহিনি না দেখেস্যালুট বস কাজল আরেফিন অমি সেই সাথে নাটকের রিয়েল হিরো ও হিরোইন আফরান নিশো ও তানজিন তিশাকে,1.0
বাস্তবতা এমনইযখন ভালোবাসা থাকে তখন সফলতা থাকেনা🤭আর যখন সফলতা আসে তখন আর ভালোবাসারমানুষটা থাকেনাবাস্তবতা নিয়েই আমাদের পথচলতে হয়,1.0
শেষের দিখে অনেক ভাল লাগছিল,1.0
এক কথায় অসাধারন,1.0
অসাধারণ নাটক ছিলো,1.0
ভাই তুমি রিয়েল হিরো,1.0
অনেক ভালো একটি কাজ নিশো ভাইয়ের অভিনয় অসাধারণ লেগেছে,1.0
শেষ ফিনিশিং এ এসে কেঁদে দিলাম ভাই  ওপারে ভালো থাকবেন,1.0
ভাই মানে ভাইঅসাধারণ ভালো লাগেছে ভাই,1.0
অঅসাধারণ,1.0
বাহ্ অসাধারণ,1.0
অসাধারণ একটা নাটক,1.0
নিশো মানেই ভালো নাটক,1.0
শেষটা খুব ভাল হয়েছে,1.0
কষ্টে বুকটা ফেটে যাচ্ছে নাটক অসাধারণ ছিল এমন একটা চরিত্রে বস কে মানা আফরান নিশো  ভাই চালায়ে যাও অপেক্ষায় থাকি তোমার নাটক গুলোর জন্য,1.0
আরফান নিশো ভাই আর তিশা আপু আপনাদের দুজনেই ওভিনয় আমার কাছে অনেক ভালো লেগেছে ধন্যবাদ,1.0
সম্পূর্ণ টিমকে অনেক অনেক ধন্যবাদ এত সুন্দর একটা নাটক উপহার দেওয়ার জন্য,1.0
অনেক ভালো হয়েছে নিশো তিসা মানেই নাটক হিট আমার প্রিয় একটা জুটি,1.0
বস আপনি সেরা,1.0
আফরান নিশো মানেই অসাধারণ নাটকএই নাটকটা আমার কাছে অনেক ভালো লেগেছে বছ,1.0
বুঝার মতো নাটক তাই ভালোই ছিলো আমার আইডিটি সাবস্কাইভ করবেন প্লীজ,1.0
সত্যি অসাধারণ একটি নাটক,1.0
এতো ভালো লাগলো বুজাবার নয়,1.0
সব মিলিয়ে অসাধারণ হইছে,1.0
নাটকের পরিচালক ভাইনাটকটা অসাদারন এরকম আরোআরো ভালো নাটক দেখতে চাই ভালো অভিনয় করার জন্য নিসোভাই তানজিন তিসা আর পরো টিমকে ধন্যবাদ,1.0
অসাধারণ কাহিনী অসাধারণ অভিনয় সেলুলয়েড দুজনকে,1.0
তানজিন তিসা রিয়েলি অনেক হট এনড সেক্সি,1.0
অসাধারন পরিচালক ধন্যবাদ ,1.0
কি বলবোবলার ভাষাই হারিয়ে ফেলেছিএই নাটকের সামনে পিছনের সবাইকে ধন্যবাদসুন্দর একটি নাটক উপহার দেয়ার জন্য,1.0
অসাধারণ প্রথমে যতটা হেসেছি লাস্টে তারচে বেশি কেঁদেছি নিসু বস পারেওতিশার অভিনয়ও দারুণ ছিল,1.0
অসাধারণ নাটক,1.0
সত্যিই অসাধারণ হইছে,1.0
অসাধারণ ছিলো বস সেসের সময় টা,1.0
কোনো কথা হবে নাঅসধারনশুধু লাইক হবে ,1.0
সুন্দর হইছে,1.0
খুব ভালো লাগছে,1.0
অসাধারণ নাটক,1.0
কার ভক্ত বেশি মেহজাবিন অথবা তানজিলা তিশা,1.0
এক কথায় অসাধারন,1.0
বাংলাদেশের এই রকম নাটক ১ একটা নাটক ১ একটা ইতিহাসখুবই ভাল লাগলো,1.0
আসুন আমরা সবাই পাঁচ ওয়াক্ত নামাজ  পড়ি এবং সুন্দর জীবন গড়ে  তুলি,1.0
অনেক সুন্দর নাটক,1.0
তবে আপনি আমার ভাল লাগার অভিনেতা,1.0
অসাধারন লাগল নাটক টা,1.0
রিয়েল ভালোবাসে এটা কি বলে লাভ ইউ মিশু ভাই,1.0
